,Store Name,Street Address,Borough,Year Awarded,Council District,NTA,2010 Census Bureau FIPS County Code,2010 NYC Borough Code,2010 Census Tract,PUMA,Code
188,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,38900.0,4002.0,BK78
189,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39100.0,4002.0,BK78
190,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39300.0,4002.0,BK78
191,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39500.0,4002.0,BK78
192,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39700.0,4002.0,BK78
193,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39900.0,4002.0,BK78
194,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40100.0,4002.0,BK78
195,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40300.0,4002.0,BK78
196,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40500.0,4002.0,BK78
197,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41100.0,4002.0,BK78
198,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41300.0,4002.0,BK78
199,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41500.0,4002.0,BK78
200,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41700.0,4002.0,BK78
201,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41900.0,4002.0,BK78
202,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42100.0,4002.0,BK78
203,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42300.0,4002.0,BK78
204,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42500.0,4002.0,BK78
205,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48500.0,4002.0,BK78
206,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48900.0,4002.0,BK78
207,CENTRAL ORGANIC,67 CENTRAL AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,49300.0,4002.0,BK78
208,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,28501.0,4002.0,BK78
209,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,38900.0,4002.0,BK78
210,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39100.0,4002.0,BK78
211,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39300.0,4002.0,BK78
212,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39500.0,4002.0,BK78
213,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39700.0,4002.0,BK78
214,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39900.0,4002.0,BK78
215,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40100.0,4002.0,BK78
216,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40300.0,4002.0,BK78
217,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40500.0,4002.0,BK78
218,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41100.0,4002.0,BK78
219,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41300.0,4002.0,BK78
220,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41500.0,4002.0,BK78
221,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41700.0,4002.0,BK78
222,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41900.0,4002.0,BK78
223,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42100.0,4002.0,BK78
224,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42300.0,4002.0,BK78
225,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42500.0,4002.0,BK78
226,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48500.0,4002.0,BK78
227,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48900.0,4002.0,BK78
228,BROADWAY ORGANIC DELI INC,799 BROADWAY,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,49300.0,4002.0,BK78
229,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,28501.0,4002.0,BK78
230,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,38900.0,4002.0,BK78
231,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39100.0,4002.0,BK78
232,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39300.0,4002.0,BK78
233,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39500.0,4002.0,BK78
234,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39700.0,4002.0,BK78
235,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39900.0,4002.0,BK78
236,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40100.0,4002.0,BK78
237,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40300.0,4002.0,BK78
238,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40500.0,4002.0,BK78
239,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41100.0,4002.0,BK78
240,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41300.0,4002.0,BK78
241,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41500.0,4002.0,BK78
242,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41700.0,4002.0,BK78
243,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41900.0,4002.0,BK78
244,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42100.0,4002.0,BK78
245,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42300.0,4002.0,BK78
246,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42500.0,4002.0,BK78
247,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48500.0,4002.0,BK78
248,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48900.0,4002.0,BK78
249,GRAHAM STOP ONE DELI INC,146 GRAHAM AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,49300.0,4002.0,BK78
250,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,28501.0,4002.0,BK78
251,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,38900.0,4002.0,BK78
252,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39100.0,4002.0,BK78
253,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39300.0,4002.0,BK78
254,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39500.0,4002.0,BK78
255,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39700.0,4002.0,BK78
256,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,39900.0,4002.0,BK78
257,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40100.0,4002.0,BK78
258,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40300.0,4002.0,BK78
259,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,40500.0,4002.0,BK78
260,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41100.0,4002.0,BK78
261,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41300.0,4002.0,BK78
262,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41500.0,4002.0,BK78
263,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41700.0,4002.0,BK78
264,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,41900.0,4002.0,BK78
265,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42100.0,4002.0,BK78
266,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42300.0,4002.0,BK78
267,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,42500.0,4002.0,BK78
268,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48500.0,4002.0,BK78
269,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,48900.0,4002.0,BK78
270,THE LUNCH BOX DELI CORP,204 BUSHWICK AVE,Brooklyn,2020.0,34.0,Bushwick South,47.0,3.0,49300.0,4002.0,BK78
271,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,28501.0,4002.0,BK78
272,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,38900.0,4002.0,BK78
273,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,39100.0,4002.0,BK78
274,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,39300.0,4002.0,BK78
275,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,39500.0,4002.0,BK78
276,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,39700.0,4002.0,BK78
277,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,39900.0,4002.0,BK78
278,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,40100.0,4002.0,BK78
279,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,40300.0,4002.0,BK78
280,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,40500.0,4002.0,BK78
281,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,41100.0,4002.0,BK78
282,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,41300.0,4002.0,BK78
283,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,41500.0,4002.0,BK78
284,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,41700.0,4002.0,BK78
285,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,41900.0,4002.0,BK78
286,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,42100.0,4002.0,BK78
287,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,42300.0,4002.0,BK78
288,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,42500.0,4002.0,BK78
289,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,48500.0,4002.0,BK78
290,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,48900.0,4002.0,BK78
291,Plaza Meat Market,100,Brooklyn,2016.0,37.0,Bushwick South,47.0,3.0,49300.0,4002.0,BK78
292,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
293,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
294,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
295,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
296,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
297,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
298,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
299,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
300,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
301,MLD 91 FOOD CORP,91 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
302,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
303,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
304,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
305,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
306,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
307,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
308,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
309,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
310,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
311,BOGOPA MANHATTAN INC,21 MANHATTAN AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
312,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
313,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
314,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
315,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
316,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
317,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
318,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
319,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
320,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
321,GREEN CORNER OF NY LLC,801 FLUSHING AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
322,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
323,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
324,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
325,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
326,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
327,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
328,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
329,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
330,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
331,PAULA MARKET AND DELI CORP,276 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
332,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
333,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
334,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
335,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
336,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
337,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
338,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
339,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
340,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
341,SEM SEM DELI CORP,75 HUMBOLDT ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
342,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
343,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
344,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
345,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
346,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
347,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
348,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
349,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
350,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
351,LORIMER DELI FOOD CORP,400 LORIMER ST,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
352,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,44900.0,4001.0,BK90
353,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,47700.0,4001.0,BK90
354,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,48100.0,4001.0,BK90
355,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49100.0,4001.0,BK90
356,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49500.0,4001.0,BK90
357,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,49700.0,4001.0,BK90
358,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50100.0,4001.0,BK90
359,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50300.0,4001.0,BK90
360,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,50500.0,4001.0,BK90
361,ORANGE TREE ORGANIC MARKET CORP,121 GRAHAM AVE,Brooklyn,2020.0,34.0,East Williamsburg,47.0,3.0,51100.0,4001.0,BK90
362,164 TOMPKIN DELI,164 TOMPKINS ST,Brooklyn,2020.0,,,,,,,
363,39 Lott Grocery,39,Brooklyn,2017.0,,,,,,,
364,128 T EDGECOMBE DELI CORP,128 EDGECOMBE AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
365,135 FUTURE LANDM CORP,24 WEST 135TH ST,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
366,135TH STREET DELI AND GROCERY CORP,266 WEST 135TH ST,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
367,141 FINEST DELI CORP,332 WEST 141ST ST,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
368,2278 DELI AND GROCERY INC,2278 7TH AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
369,477 FOOD CORP,477 LENOX AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
370,ADAM 1 FOOD CENTER INC,2657 FREDERICK DOUGLAS BLVD,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
371,BIG APPLE GRILL DELI INC,521 LENOX AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
372,EL PATIO DELI CORP,2082 MADISON AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
373,ESAYI CORP,2461 ADAM CLAYTON POWELL JR BLVD,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
374,FUNFAIR DELI CORP,537 LENOX AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
375,GOLDEN DELI GROCERY CORP,2210 5TH AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
376,HARLEM EMPIRE DELI INC,251 WEST 135TH ST,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
377,JANET FOOD CORP,2630 FREDERICK DOUGLASS BLVD,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
378,K AND S DELI CORP,429 LENOX AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
379,LENOX AND 132ND FOOD CORP,448 LENOX AVE,New York,2020.0,9.0,Central Harlem North-Polo Grounds,,,,,
